rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
230001,l・l・l・l,ローカスト,"[""初音ミク""]",,2021-06-24T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=AZeJ6ogaU08,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":340997,""vocadb_url"":""https://vocadb.net/S/340997"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":9,""youtube_video_id"":""AZeJ6ogaU08"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ローカスト"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":617,""official_youtube_pvs"":[{""video_id"":""AZeJ6ogaU08"",""views"":531,""author"":""ローカスト"",""url"":""https://youtu.be/AZeJ6ogaU08""},{""video_id"":""KgKGgNXTmrc"",""views"":86,""author"":""Locust - Topic"",""url"":""https://youtu.be/KgKGgNXTmrc""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ローカスト""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ローカスト"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":80862},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
238075,魔法の響き,Autumn to Run,"[""初音ミク""]",,2022-11-15T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=jb0gn70ycZE,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":534724,""vocadb_url"":""https://vocadb.net/S/534724"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""jb0gn70ycZE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Autumn to Run"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""jb0gn70ycZE"",""views"":441,""author"":""Autumn to Run"",""url"":""https://youtu.be/jb0gn70ycZE""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""Autumn to Run"",""artist_type"":""OtherGroup"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":125815}]}"
238076,向日葵,たいらおさむP,"[""初音ミク""]",,2016-04-16T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=tVs_fEAhlFA,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":912731,""vocadb_url"":""https://vocadb.net/S/912731"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""tVs_fEAhlFA"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""おさむ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""tVs_fEAhlFA"",""views"":441,""author"":""おさむ"",""url"":""https://youtu.be/tVs_fEAhlFA""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""たいらおさむP""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""たいらおさむP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":49582}]}"
238077,餅日ライフ,考える大豆,"[""初音ミク""]",,2024-03-07T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=5k_lDl0oKeQ,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":597507,""vocadb_url"":""https://vocadb.net/S/597507"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""5k_lDl0oKeQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""考える大豆"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""5k_lDl0oKeQ"",""views"":441,""author"":""考える大豆"",""url"":""https://youtu.be/5k_lDl0oKeQ""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""考える大豆""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""考える大豆"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":98969},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
238078,hydrangea,夜野レイ,"[""重音テト""]",,2021-06-25T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=CSRjlyMoKwc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":340952,""vocadb_url"":""https://vocadb.net/S/340952"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""CSRjlyMoKwc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""夜野レイ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""CSRjlyMoKwc"",""views"":441,""author"":""夜野レイ"",""url"":""https://youtu.be/CSRjlyMoKwc""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""夜野レイ""],""voice_synth_vocalists"":[""重音テト""],""voice_synth_types"":{""重音テト"":""utau""},""all_vocadb_artist_credits"":[{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116},{""name"":""夜野レイ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":92003},{""name"":""そうじゅ"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":92065}]}"
238079,More Than You Were,Harmonic Enigma,"[""初音ミク V4 (English)""]",,2017-05-09T00:00:00Z,2017,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=bKLXeH0tQEA,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":156360,""vocadb_url"":""https://vocadb.net/S/156360"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""bKLXeH0tQEA"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Harmonic Enigma"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""bKLXeH0tQEA"",""views"":441,""author"":""Harmonic Enigma"",""url"":""https://youtu.be/bKLXeH0tQEA""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Harmonic Enigma""],""voice_synth_vocalists"":[""初音ミク V4 (English)""],""voice_synth_types"":{""初音ミク V4 (English)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク V4 (English)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":49724},{""name"":""Harmonic Enigma"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":58142}]}"
238080,ディストレンシアの白昼夢,Yori,"[""花隈千冬""]",,2022-12-06T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=CRSTbz-jfvk,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":458517,""vocadb_url"":""https://vocadb.net/S/458517"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""CRSTbz-jfvk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Yori / Sodalite Lab."",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""CRSTbz-jfvk"",""views"":441,""author"":""Yori / Sodalite Lab."",""url"":""https://youtu.be/CRSTbz-jfvk""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Yori""],""voice_synth_vocalists"":[""花隈千冬""],""voice_synth_types"":{""花隈千冬"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Yori"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99295},{""name"":""花隈千冬"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":103592}]}"
238081,답도 얻지 못하고 홀로 남았네,비 고양이,"[""UNI""]",,2019-02-23T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=Vb5eTxKIKsc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":998633,""vocadb_url"":""https://vocadb.net/S/998633"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Vb5eTxKIKsc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""비 고양이 Ame Neko"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""Vb5eTxKIKsc"",""views"":441,""author"":""비 고양이 Ame Neko"",""url"":""https://youtu.be/Vb5eTxKIKsc""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""비 고양이""],""voice_synth_vocalists"":[""UNI""],""voice_synth_types"":{""UNI"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""비 고양이"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":34545},{""name"":""UNI"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":28174},{""name"":""Simo"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
238082,楽天,season,"[""IA""]",,2019-04-14T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=j-0lBfhXHg8,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":827297,""vocadb_url"":""https://vocadb.net/S/827297"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""j-0lBfhXHg8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""season / サシリスト official"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""j-0lBfhXHg8"",""views"":441,""author"":""season / サシリスト official"",""url"":""https://youtu.be/j-0lBfhXHg8""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""season""],""voice_synth_vocalists"":[""IA""],""voice_synth_types"":{""IA"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""season"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":68032},{""name"":""IA"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":504},{""name"":""テルハ"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":15473}]}"
238083,アンリミテッド＝アンビション,きお,"[""初音ミク V4X (Unknown)""]",,2023-08-11T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=dlNbfesJSuk,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":533399,""vocadb_url"":""https://vocadb.net/S/533399"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""dlNbfesJSuk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""きお / Keogh"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""dlNbfesJSuk"",""views"":441,""author"":""きお / Keogh"",""url"":""https://youtu.be/dlNbfesJSuk""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""きお""],""voice_synth_vocalists"":[""初音ミク V4X (Unknown)""],""voice_synth_types"":{""初音ミク V4X (Unknown)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""きお"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":125592},{""name"":""初音ミク V4X (Unknown)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":41322}]}"
238084,塩素,静間柚子,"[""可不"",""小春六花 AI""]",,2023-04-03T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=qr5MuOryM_8,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":967243,""vocadb_url"":""https://vocadb.net/S/967243"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""qr5MuOryM_8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""竹原ひろor静間柚子"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""qr5MuOryM_8"",""views"":441,""author"":""竹原ひろor静間柚子"",""url"":""https://youtu.be/qr5MuOryM_8""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""静間柚子""],""voice_synth_vocalists"":[""可不"",""小春六花 AI""],""voice_synth_types"":{""可不"":""cevio"",""小春六花 AI"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""静間柚子"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":68101},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928},{""name"":""小春六花 AI"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":85847}]}"
238085,クワイエットルーム,MEIRA,"[""重音テト""]",,2017-12-24T00:00:00Z,2017,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=NDGtS1dear8,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":179062,""vocadb_url"":""https://vocadb.net/S/179062"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""NDGtS1dear8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""MEIRA"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""NDGtS1dear8"",""views"":441,""author"":""MEIRA"",""url"":""https://youtu.be/NDGtS1dear8""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""MEIRA""],""voice_synth_vocalists"":[""重音テト""],""voice_synth_types"":{""重音テト"":""utau""},""all_vocadb_artist_credits"":[{""name"":""MEIRA"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":46706},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116}]}"
